"","altitude","bio_vars.12","bio_vars.1","bio_vars.3"
"1",0.461116010509044,-0.523994860793393,1.71592736689926,1.38185049527605
"2",-0.334049952699979,0.152693955187929,1.45895558544559,0.638887820441082
"3",-0.859038920618407,0.654154457896827,0.440153067625412,-0.306447280499157
"4",-0.66646083550805,0.474035569806066,1.18911010605396,2.46333452259079
"5",-0.53833865323976,0.86963181563071,0.916815763130887,0.356983186546724
"6",-0.322861412354316,0.153565539280909,1.45705094308178,0.647060605760228
"7",0.941855541288165,-0.257836049891473,1.56969195233723,1.41773865187055
"8",-0.838272122654129,0.428199205678935,0.689918190267971,-0.175929201140098
"9",-0.495143536461432,0.487450096240183,0.637850497583735,-0.0644194547557166
"10",-0.524623877068269,-0.441456896982191,1.56953722579602,1.84866701353712
"11",1.80064360981701,-0.296988621401043,0.855767644738297,0.976968883546152
"12",-0.809602485907322,1.13937150391966,1.62652919700851,0.875538505123528
"13",-0.452767766976726,0.816775836669479,0.790024697237897,0.108554820656672
"14",-1.01348377453572,-1.0754159245973,2.02001942343161,1.30701344275008
"15",1.00061679792465,-0.634185573743008,1.37950662033422,1.35355979007463
"16",-0.375790056190506,-0.851760433224253,1.81303907295367,1.29008452208536
"17",-0.996137380226122,-1.02951881797881,1.72125682203424,2.07180354541074
"18",-0.976442069641751,1.42920003616203,1.58676085176219,0.930815213529227
"19",-0.376615891406461,-0.851965590609835,1.81361790328273,1.29044970101081
"20",-0.827855233298164,0.951353474595559,1.17203154008382,2.38956314356699
"21",2.45090129300573,-0.083535036457325,0.148260241974857,0.69147008728332
"22",1.3244119196175,-0.371652569454968,0.882016890883967,0.399407041220834
"23",-0.333215243600214,0.150212170821423,1.45929867660844,0.642332374509968
"24",-0.549163103103638,-0.407411092190003,1.80012711409435,1.09280695150355
"25",-0.499644410645813,0.227652784689111,1.23052527344319,1.75373660496424
"26",-0.59065177133648,-0.908563965673438,1.92014659198101,1.25389107596838
"27",-0.571265973474285,0.655123431145832,0.587746008615355,-0.16653247102109
"28",-0.341954040593477,-1.01447938983905,1.84723961138261,0.6989970011417
"29",1.82985171356986,-0.287545636754637,0.815293078555575,1.02919208678315
"30",-0.69495038824259,0.521445406000799,1.60035195350945,0.464385298502288
"31",-0.862651699195126,1.1326423720079,0.718259109980014,0.256535043287839
"32",0.212771861793873,-0.620443273626499,1.78450407947065,1.38627150104033
"33",0.201845428773276,-0.630823537530964,1.78078609787144,1.4040230808938
"34",-0.168039593384344,0.103824040474692,1.25481118407486,1.57710942889445
"35",-0.489227263196381,0.81680311863112,0.832288442605355,0.017501085088077
"36",-0.62185078894174,0.431057137159105,0.66868060730358,-0.101437737818164
"37",-0.942704941616059,-0.736623888757464,1.37361502702809,1.46211168245747
"38",2.50010498231485,0.668909671691629,0.438372598358941,1.33619478115654
"39",-0.808089793477563,0.959501658094616,1.11833682415114,2.49644497712464
"40",-0.813950443775954,-0.586787158077987,1.48684399074697,1.74326395246785
"41",2.4945656501547,0.667805425258541,0.439515841280909,1.33710907232979
"42",1.74060625383021,-0.303590511461004,0.832907410429001,1.07262088493757
"43",-0.39886396747698,0.195720631201406,1.4689453980378,0.649836468260456
"44",1.73474617519307,-0.23084124482215,0.463987309458017,0.61407547862251
"45",-0.982144268887144,1.03417778015137,0.756536218573303,0.203973866416192
"46",3.34193089649216,-0.300115591338175,0.35340424760082,1.18768206713671
"47",-0.490205518745467,0.492888505898355,0.62995767544541,-0.0161240046087517
"48",-0.598675231617307,0.415238652048858,0.637824478291269,-0.1247222788397
"49",1.85599689648515,-0.287240271707674,0.805434493306513,1.03227984170222
"50",-0.878761543273083,1.12319917648968,0.718702513501582,0.262891295997426
"51",-0.322545981334456,0.15650499264684,1.45655306817587,0.646765078738059
"52",-0.750303898058399,-0.59539773336837,1.54697313596803,1.91667706119471
"53",-1.10500498847877,-1.11230639555753,1.88825511446792,0.719954808282532
"54",-0.662041815766267,0.722470651658207,0.840316618163835,-0.0893350440001968
"55",-0.741179522421645,-0.392464597810463,1.57809589737436,2.13668250596826
"56",-0.168607657575006,0.103441670991566,1.25483023496682,1.57738544843225
"57",-0.500193275089079,-0.886155967595932,1.8860708630064,1.32845065218727
"58",-0.13570276578443,-0.39881049906008,1.44423529479007,1.7947181169839
"59",-0.607204659748507,0.776631846766074,1.05692507682517,2.02840825719579
"60",-0.333729481294175,0.148252678439011,1.46016380938439,0.646885322148998
"61",-0.878761543273083,1.12319917648968,0.718702513501582,0.262891295997426
"62",-0.953866452661491,2.39507075736572,0.445415642303199,-0.257823504419127
"63",-0.763057871562401,0.448810648129282,1.18923107677913,2.53969198454834
"64",0.747767571677228,-0.496273293092352,1.51400970128493,1.26396514567692
"65",-0.438071015491329,-0.846590435372704,1.82282308425782,1.30306358938317
"66",-0.89076005477599,0.995312812377172,1.05693543235356,2.09872301302295
"67",-0.336662021079734,-0.840401881752755,1.78951068927358,1.28912004961388
"68",-0.133786001392259,-0.281114417762978,1.24897760045809,2.05563698573138
"69",-0.605774402011012,0.720890758483064,0.76567551291811,0.00910345725762397
"70",-0.357737015412928,-0.490053791146535,1.26237888590738,2.05656378639909
"71",-0.705784751104018,0.663305464780328,1.6766621720346,0.803370888991573
"72",0.539403572479805,-0.483363505601865,1.6952267424319,1.38240510856679
"73",0.646146077841439,-0.408800259979924,1.62277539566054,1.38331901048149
"74",-0.931242548083903,-0.0530230522523998,1.1684215107441,2.7315940869145
"75",1.7429574638122,-0.300013102147339,0.835911525154106,1.05169924060095
"76",-0.584239949466687,-0.664333485402377,1.97678153120502,2.00066251881153
"77",-0.267022109347166,-0.433248378871944,1.46075906661497,2.14125984637592
"78",-0.84006603235899,0.544275515948756,1.17977711940426,2.38485425991533
"79",1.2058453239441,-0.350610349226613,0.822196027445843,0.346001212682964
"80",2.66840289996299,-0.113627793397553,0.634983002126027,1.48315801549225
"81",-0.862651699195126,1.1326423720079,0.718259109980014,0.256535043287839
"82",-0.820813319622403,0.833108447712767,1.17054726329151,2.28601030134859
"83",-0.265318486155465,-0.425308529541,1.4512371424179,2.11299747967522
"84",-0.878761543273083,1.12319917648968,0.718702513501582,0.262891295997426
"85",-0.333729481294175,0.148252678439011,1.46016380938439,0.646885322148998
"86",-0.642414312681742,0.892129410577991,0.355054733417017,-0.326899911674879
"87",-0.944105020721584,-0.698932259334084,1.3719523343574,1.70314382077122
"88",-0.210268326085915,-0.962932805514365,1.72566679649955,0.876383265734689
"89",-0.650337542334805,0.65544894586539,0.670950245372878,-0.174194233484593
"90",-0.526973195564664,0.402318695685845,1.20569326217539,1.93966401303674
"91",-0.910237873399499,-0.635103711348589,1.48042607377617,1.63278115969817
"92",-0.607074018881623,0.500629435148002,1.68117069374679,0.743275865961777
"93",-0.862651699195126,1.1326423720079,0.718259109980014,0.256535043287839
"94",-0.930971799144805,0.589732398031966,1.16793486083664,2.21165276224947
"95",-0.839717355921567,0.952579153882908,1.17006391798322,2.38511403170179
"96",-0.34822721219366,0.14435908524601,1.46240646723106,0.647083587051416
"97",-0.50946703425115,0.327240679218642,1.48920594089755,0.62075732137247
"98",-0.966386644080621,-0.246100437616239,1.37026834383895,1.43773238498728
"99",-0.674225840493569,0.734492560644149,0.826186780228031,-0.0689531863526069
"100",-0.50946703425115,0.327240679218642,1.48920594089755,0.62075732137247
"101",0.0822891112063977,-0.0341211207385108,1.4569618930079,0.782165919201193
"102",-0.369926016525547,-0.850046509973719,1.80883771113991,1.28563433132027
"103",-0.699444206102108,0.775061991624998,1.24103389676565,1.97698154549297
"104",0.535449056231093,-0.484859030776004,1.69598332515723,1.38626574161781
"105",-0.495982525729068,0.487300830188094,0.638048568360839,-0.0647918006288725
