"Rep1" "Rep2" "Rep3" "Rep4" "Rep5" "Rep6" "Rep7" "Rep8" "Rep9" "Rep10" "Rep11" "Rep12" "Rep13" "Rep14" "Rep15" "Rep16" "Rep17" "Rep18" "Rep19" "Rep20"
"1" -0.348798016232368 -0.227251718097204 -0.364336190467614 -0.279771091030668 -0.891961724921203 0.54438732228613 -1.54832617325628 -0.626906184399185 -0.62584674671747 -0.344379873377856 -0.340406422849153 1.89105599676763 -0.891393528378877 1.04397436296144 -0.635944054222666 -0.771400032564249 1.17698697033745 0.736251102017156 -1.0712128953612 1.09278757691147
"2" -0.324891315020404 0.0302741970282598 -0.326843655697075 -0.135922975873296 -0.376437802065444 0.56491313683406 -1.30364574165774 -0.613976339629762 -0.138877242232005 -0.325236174935472 0.0354000531976482 0.394397735561845 -0.532087827175246 -0.335113408834113 -0.560272419481134 -0.91798524570239 -0.860591122031792 -0.309265409030819 -0.663655945449067 -0.289390526502573
"3" 0.308911119137395 -0.592796893995956 -0.888338407754653 -0.695086690663303 -0.553035307193146 -0.5243932903461 -1.31623415864696 -0.92753448525947 -0.7906819274868 -0.710975265634142 -1.41662189655999 -1.37191371418098 -0.830120620610613 -0.980718645391455 -0.622343817879233 -0.95017542038591 -0.3294992609304 -0.474312333933228 -0.946719300388486 -0.983477161920214
"4" 0.670421197981228 -0.709197649785083 -0.315013980439219 -0.451107420818327 -0.600397669563796 -0.378668310646223 -1.15700237188781 -0.567780092542444 -0.684711054036579 -0.44372061825645 -0.548661065646174 0.320794834083899 -0.737794314531083 0.0477972826266512 -0.824794511233968 -1.12475135917165 -0.751508636666965 -0.554972700881522 -0.0394216974752086 -0.0492068172984859
"5" 0.629298456245614 0.632641600796713 -0.777455955808132 0.598881371451531 -1.20829499793095 1.87048347990842 -1.66650716654564 0.592319006900322 -1.05371250175242 1.12139941249435 -0.271745921384715 -0.111498622219425 -0.59211346770686 0.360823867354886 -0.703988578878575 -1.07822919437309 -0.51451437893833 -1.28281817509456 -0.847147399929823 -0.129065998715141
"6" 0.86529500045319 -0.185044193219315 1.41131440672716 -0.0720593746802455 1.24950937398712 -0.0398081032600347 0.589551271636189 -0.606817273098596 0.4610068832881 -0.70040105812059 -0.580067321592191 1.71102353496526 -0.487478412428332 2.18809271002593 -0.251684978307985 1.15356394770492 -0.619302841504553 1.33556895451594 -0.241135928040326 1.51526577471099
"7" 0.444453936180942 0.0388757320771098 0.88455575745007 -0.276679900551053 0.820882169944668 -0.271130617420891 0.335001914029297 -0.540344506172668 0.822031217421452 -0.688364188859964 -0.64452153919992 0.685941955423584 -0.60370236415311 0.971634787265821 -0.271222230003341 0.908826054551216 -0.76056902423956 0.559634735312054 -0.451573829191464 0.973312983276264
"8" -1.01811860132426 0.627430672191081 1.43249807365147 -0.345333050512548 0.95451326108896 -0.353851919618498 0.448396108353098 -0.61187514540607 0.240294087218567 -0.27193495340507 -0.526444517924539 -0.127012182958886 -0.53805332955065 0.604761068431903 -0.135241522365255 -0.0292082355581182 -0.392392377113038 1.18219569878414 -0.41482671553894 -0.1185763021989
"9" 0.659332671874795 -0.5035709861669 1.94033179333562 -0.299396545090815 1.7668734599153 -0.275124059697588 1.38647312835087 -0.605916760956111 0.903415437901402 0.348905972833568 -0.567477617609502 -0.436887915037602 -0.490614399696495 -0.235865551590695 -0.234523977816558 0.149861704893637 -0.663330885020262 -0.933598268049167 -0.371969441160158 0.822517148389004
"10" 1.56961080870696 -0.320888413467192 2.52831889204771 -0.246352105005088 2.46587359929261 -0.398920766590744 1.85063255293632 -0.709768262082528 2.0724346172326 0.908065470650502 -0.333013858079221 0.631244044598679 -0.181648417950975 1.48593859989379 -0.127462734384212 0.714372157014057 -0.572283293634707 0.440657112787372 -0.136509324258439 1.50723772013706
